emp_no,dept_no,dept_name,title,birth_date,first_name,last_name,hire_date,from_date,to_date
418480,d005,Development,Senior Engineer,1953-10-05,Ranan,Anguita,1986-11-10,1991-09-26,9999-01-01
418481,d009,Customer Service,Senior Engineer,1955-08-29,Karoline,Papastamatiou,1988-10-15,2000-01-23,9999-01-01
418491,d001,Marketing,Senior Staff,1952-03-16,Aram,Constantine,1987-11-05,1996-11-04,9999-01-01
418504,d001,Marketing,Senior Staff,1952-11-22,Candida,Alvarado,1988-08-25,1996-03-04,9999-01-01
418515,d007,Sales,Senior Staff,1955-11-09,Naftali,Chachaty,1987-07-01,1996-12-31,9999-01-01
418526,d007,Sales,Senior Staff,1953-04-17,Sajjad,Rubsam,1988-05-03,1988-05-03,9999-01-01
418536,d005,Development,Senior Engineer,1954-02-27,Mark,Weiland,1986-09-21,1991-09-21,9999-01-01
418542,d005,Development,Senior Engineer,1955-07-22,Mong,Manderick,1988-05-04,1995-09-13,9999-01-01
418553,d006,Quality Management,Senior Engineer,1954-03-26,Abdelkader,Caine,1988-02-20,1996-02-20,9999-01-01
418555,d003,Human Resources,Staff,1952-03-20,Kristina,Luan,1985-11-05,1999-06-29,9999-01-01
418561,d002,Finance,Senior Staff,1953-05-20,Younwoo,Andreotta,1986-05-03,1993-05-03,9999-01-01
418586,d002,Finance,Senior Staff,1953-09-18,Bernice,Isaak,1985-12-06,1992-12-06,9999-01-01
418603,d002,Finance,Staff,1955-02-20,Abdulla,Kropf,1987-08-24,1996-05-31,9999-01-01
418605,d005,Development,Senior Engineer,1953-09-10,Flemming,Kornatzky,1985-10-21,1999-05-05,9999-01-01
418614,d006,Quality Management,Senior Engineer,1955-03-19,Mani,Narlikar,1987-01-25,1994-01-25,9999-01-01
418632,d003,Human Resources,Senior Staff,1952-02-10,Uri,Reistad,1985-03-31,1985-03-31,9999-01-01
418639,d004,Production,Senior Engineer,1955-01-03,Anneke,Ponthieu,1987-09-16,1996-09-15,9999-01-01
418648,d005,Development,Senior Engineer,1953-12-28,Stamatina,Maierhofer,1987-12-21,1988-01-11,9999-01-01
418659,d005,Development,Senior Engineer,1955-10-06,Basim,Barreiro,1987-02-19,2001-02-19,9999-01-01
418666,d009,Customer Service,Senior Staff,1955-02-11,Guiseppe,Denny,1987-07-11,1995-07-11,9999-01-01
418668,d002,Finance,Senior Staff,1953-10-08,Shounak,Peck,1987-08-06,1996-08-05,9999-01-01
418671,d007,Sales,Senior Staff,1954-09-07,Xiaoshan,Calkin,1988-10-17,1988-10-17,9999-01-01
418682,d006,Quality Management,Senior Engineer,1954-10-04,Gill,Ritcey,1986-10-27,1991-10-27,9999-01-01
418683,d007,Sales,Senior Staff,1952-11-01,Tsuneo,Lagarias,1986-11-21,1992-11-20,9999-01-01
418694,d003,Human Resources,Senior Staff,1952-11-02,Shigeo,Kamble,1987-07-19,1987-11-13,9999-01-01
418702,d002,Finance,Senior Staff,1954-11-08,Shih,Validov,1986-12-11,1986-12-11,9999-01-01
418703,d005,Development,Senior Engineer,1953-08-04,Mabo,Cairo,1985-07-22,1985-07-22,9999-01-01
418711,d003,Human Resources,Senior Staff,1953-09-25,Feipei,Christianini,1986-01-28,1986-01-28,9999-01-01
418716,d007,Sales,Staff,1953-07-12,Marke,Linnainmaa,1988-02-09,1998-04-21,9999-01-01
418733,d005,Development,Technique Leader,1954-10-24,Barun,Velasco,1987-10-20,1987-10-20,9999-01-01
418734,d004,Production,Engineer,1952-12-04,Peer,Chaudhuri,1988-12-07,1999-11-10,9999-01-01
418766,d004,Production,Senior Engineer,1955-01-07,Mana,Viele,1985-03-04,1999-03-05,9999-01-01
418771,d004,Production,Senior Engineer,1952-02-24,Annemarie,Eiter,1985-12-01,1997-03-22,9999-01-01
418773,d004,Production,Senior Staff,1953-06-27,Tommaso,Pramanik,1988-12-20,1988-12-20,9999-01-01
418788,d008,Research,Staff,1952-08-19,Boguslaw,Wolniewicz,1986-08-26,1999-02-08,9999-01-01
418799,d007,Sales,Senior Staff,1954-04-21,Uzi,Kakkar,1986-10-29,1992-10-28,9999-01-01
418811,d008,Research,Engineer,1954-07-24,Xiaopeng,Unni,1985-03-03,1994-03-03,9999-01-01
418815,d004,Production,Senior Engineer,1954-03-19,Mads,Tanemo,1987-07-29,1994-07-29,9999-01-01
418821,d006,Quality Management,Senior Engineer,1955-06-09,Amalendu,Thiran,1986-01-14,1993-01-14,9999-01-01
418834,d004,Production,Senior Engineer,1954-06-27,Shaunak,Leijenhorst,1987-04-01,1998-06-01,9999-01-01
418835,d007,Sales,Senior Staff,1954-09-24,Oguz,Bruckman,1988-11-19,1997-11-19,9999-01-01
418855,d007,Sales,Senior Staff,1955-03-12,Piyawadee,Granlund,1987-03-01,1992-02-29,9999-01-01
418857,d007,Sales,Senior Staff,1955-07-03,Mani,Uehara,1988-10-19,2000-11-27,9999-01-01
418866,d009,Customer Service,Senior Engineer,1954-01-01,Taegyun,Varker,1987-11-26,1991-11-14,9999-01-01
418870,d007,Sales,Senior Staff,1955-06-17,Garnik,Dulli,1985-12-28,1994-12-28,9999-01-01
418888,d004,Production,Engineer,1954-02-23,Harngdar,Petersohn,1985-10-16,2001-01-22,9999-01-01
418901,d007,Sales,Senior Staff,1952-02-26,Lucien,Kabayashi,1987-07-24,1993-07-23,9999-01-01
418906,d004,Production,Senior Engineer,1955-02-01,Youngkon,Boyle,1987-12-31,1996-12-30,9999-01-01
418911,d004,Production,Senior Engineer,1953-04-01,Alois,Kakkar,1988-08-23,1993-08-23,9999-01-01
418914,d001,Marketing,Staff,1952-06-04,Shahar,Hashii,1987-11-11,1996-04-13,9999-01-01
418916,d009,Customer Service,Senior Staff,1955-01-10,Rasikan,Papsdorf,1987-04-13,1987-04-13,9999-01-01
418917,d002,Finance,Senior Staff,1954-05-18,Honglan,Deverell,1987-03-30,1994-03-30,9999-01-01
418927,d004,Production,Senior Engineer,1953-12-20,Baocai,Yemenis,1985-03-01,1998-09-01,9999-01-01
418931,d004,Production,Senior Staff,1955-05-09,Idoia,Conia,1987-11-12,1994-11-12,9999-01-01
418934,d002,Finance,Senior Staff,1953-08-04,Adam,Gurbaxani,1985-11-30,1992-11-30,9999-01-01
418938,d007,Sales,Senior Staff,1953-06-14,Elgin,Vrecion,1986-09-10,1997-06-23,9999-01-01
418939,d001,Marketing,Staff,1954-01-15,Arch,Dehkordi,1988-01-12,1998-05-06,9999-01-01
418946,d003,Human Resources,Senior Staff,1952-02-10,Alejandra,Farrow,1985-09-28,1997-02-16,9999-01-01
418962,d004,Production,Senior Engineer,1953-11-23,Shigeaki,Farris,1987-11-24,1992-11-23,9999-01-01
418974,d005,Development,Senior Engineer,1955-01-30,Dung,Sethi,1986-05-05,1999-10-06,9999-01-01
418986,d005,Development,Engineer,1954-02-21,Kwangho,Warwick,1986-01-10,1996-05-07,9999-01-01
418991,d006,Quality Management,Senior Engineer,1952-08-22,Abdelkader,Emden,1986-09-05,1991-02-27,9999-01-01
419000,d001,Marketing,Senior Staff,1952-12-15,Subhada,Sluis,1987-03-29,2002-01-31,9999-01-01
419001,d008,Research,Senior Staff,1955-12-13,Sanjay,Bahl,1988-08-09,1994-08-09,9999-01-01
419002,d008,Research,Senior Staff,1952-11-18,Falguni,Felcyn,1986-12-06,1995-12-06,9999-01-01
419009,d004,Production,Senior Staff,1953-11-16,Yongdong,Morris,1987-04-17,1987-04-17,9999-01-01
419044,d004,Production,Engineer,1955-11-29,Luigi,Panwar,1985-09-16,1994-02-22,9999-01-01
419053,d009,Customer Service,Staff,1953-06-13,Irene,Karcich,1987-01-03,1999-12-31,9999-01-01
419062,d005,Development,Senior Engineer,1955-06-03,Stafford,Walstra,1986-06-05,2002-06-05,9999-01-01
419063,d009,Customer Service,Senior Staff,1953-04-04,Michaela,Dehkordi,1988-05-23,1988-05-23,9999-01-01
419065,d007,Sales,Senior Staff,1955-08-07,Arvind,Manderick,1985-07-01,1992-07-01,9999-01-01
419069,d004,Production,Senior Staff,1954-05-07,Koichi,Setlzner,1986-06-03,1991-06-03,9999-01-01
419084,d005,Development,Senior Engineer,1952-07-19,Shen,Aamodt,1987-08-19,1987-08-19,9999-01-01
419104,d004,Production,Senior Staff,1954-06-25,Satoru,Vasanthakumar,1985-07-14,1992-09-18,9999-01-01
419123,d005,Development,Engineer,1953-03-06,Marit,Hutter,1985-07-22,1998-08-22,9999-01-01
419130,d004,Production,Technique Leader,1953-01-17,Willard,Reghbati,1986-05-28,1989-05-23,9999-01-01
419135,d005,Development,Senior Engineer,1953-03-27,Odysseas,Swen,1987-12-08,1993-12-07,9999-01-01
419136,d005,Development,Senior Engineer,1954-07-26,Jagoda,Slaats,1988-11-26,1996-11-26,9999-01-01
419157,d007,Sales,Senior Staff,1954-12-21,Visit,Ruemmler,1987-11-05,1996-09-04,9999-01-01
419180,d005,Development,Engineer,1952-12-21,Shigeaki,Rettelbach,1985-03-23,1994-03-23,9999-01-01
419223,d002,Finance,Senior Staff,1952-04-18,Berry,Birch,1985-06-30,1993-06-30,9999-01-01
419229,d004,Production,Senior Engineer,1952-06-11,Mads,Pettey,1986-03-03,1994-03-03,9999-01-01
419242,d004,Production,Technique Leader,1954-03-23,Elvia,Demir,1987-09-11,1998-05-25,9999-01-01
419244,d004,Production,Senior Engineer,1953-10-04,Taegyun,Lupu,1987-11-26,1997-01-18,9999-01-01
419250,d004,Production,Senior Engineer,1953-04-21,Navin,Birge,1987-02-07,1996-02-07,9999-01-01
419252,d004,Production,Senior Engineer,1952-12-09,Mohamadou,Segond,1986-02-17,1998-06-14,9999-01-01
419263,d005,Development,Technique Leader,1952-09-12,Wojceich,Ramsay,1986-12-15,1995-07-06,9999-01-01
419266,d004,Production,Senior Engineer,1952-06-29,Tomokazu,Rosin,1987-04-18,1987-10-06,9999-01-01
419270,d008,Research,Senior Engineer,1952-09-15,Fen,Kornyak,1987-02-15,2001-10-28,9999-01-01
419272,d005,Development,Senior Engineer,1953-10-29,Waiman,Ghalwash,1987-04-15,1995-04-15,9999-01-01
419282,d005,Development,Senior Engineer,1954-03-17,Hatem,Schrooten,1988-04-13,1996-04-13,9999-01-01
419287,d009,Customer Service,Staff,1953-11-19,Takahira,Spelt,1987-02-20,1998-12-06,9999-01-01
419293,d008,Research,Senior Staff,1953-07-17,Perla,Noriega,1986-08-20,1992-08-19,9999-01-01
419294,d004,Production,Senior Engineer,1953-01-16,Girolamo,Demos,1987-09-05,1992-09-04,9999-01-01
419296,d005,Development,Technique Leader,1953-12-24,Fumiyo,Delgrande,1985-08-24,1985-08-24,9999-01-01
419297,d008,Research,Senior Staff,1954-11-28,Kwangsub,Harnett,1988-07-26,1997-01-10,9999-01-01
419311,d004,Production,Engineer,1955-02-21,Sachin,Leaver,1985-07-20,1995-08-25,9999-01-01
419315,d004,Production,Senior Engineer,1955-12-01,Godehard,Rindone,1985-03-26,1992-03-26,9999-01-01
419330,d007,Sales,Senior Staff,1952-04-08,Kaijung,Einsfeld,1988-10-03,1995-10-19,9999-01-01
419336,d008,Research,Senior Staff,1952-03-27,Peer,Bahr,1987-05-17,1995-05-17,9999-01-01
419342,d009,Customer Service,Engineer,1953-05-04,Shakhar,Loncour,1987-09-05,1999-01-25,9999-01-01
419348,d004,Production,Senior Engineer,1952-11-13,Takahiro,Piancastelli,1988-05-24,1994-05-24,9999-01-01
419359,d005,Development,Senior Engineer,1952-04-15,Arie,Slutz,1985-11-10,2000-07-01,9999-01-01
419365,d005,Development,Technique Leader,1952-12-23,Shuichi,Sommen,1985-07-03,1987-12-16,9999-01-01
419374,d007,Sales,Senior Staff,1952-06-12,Yoshinari,Pollacia,1986-01-29,1986-01-29,9999-01-01
419375,d003,Human Resources,Senior Staff,1955-06-26,Gita,Katalagarianos,1986-10-10,1998-03-08,9999-01-01
419387,d005,Development,Engineer,1952-10-15,Frazer,Lichtman,1986-07-31,1998-01-24,9999-01-01
419423,d001,Marketing,Senior Staff,1955-05-30,Gian,Range,1986-05-08,1986-08-19,9999-01-01
419427,d008,Research,Staff,1952-12-29,Amalendu,Varley,1988-12-31,1997-10-15,9999-01-01
419444,d003,Human Resources,Senior Staff,1954-12-21,Genevieve,Bennet,1986-04-26,1995-04-09,9999-01-01
419463,d005,Development,Engineer,1952-09-03,Kinh,Rikino,1986-11-27,2000-02-27,9999-01-01
419469,d001,Marketing,Senior Staff,1954-01-10,Subhankar,Angot,1987-02-03,1994-02-03,9999-01-01
419470,d009,Customer Service,Senior Staff,1954-01-14,Larisa,Antonakopoulos,1987-03-07,2002-05-07,9999-01-01
419486,d001,Marketing,Senior Staff,1953-11-23,Gift,Bolsens,1985-07-04,1992-07-04,9999-01-01
419487,d006,Quality Management,Senior Engineer,1954-05-08,Nimmagadda,Haldar,1986-08-14,1994-08-14,9999-01-01
419499,d005,Development,Assistant Engineer,1952-10-16,Honesty,Dulin,1985-03-17,1997-11-24,9999-01-01
419504,d004,Production,Senior Engineer,1953-12-10,Abdelaziz,Masamoto,1986-09-18,1998-06-26,9999-01-01
419521,d007,Sales,Senior Staff,1953-01-17,Takushi,Furudate,1986-07-12,1986-07-12,9999-01-01
419527,d005,Development,Senior Engineer,1955-11-16,Idoia,Krybus,1988-01-23,1994-06-02,9999-01-01
419533,d005,Development,Technique Leader,1955-08-27,Ghassan,Ermel,1986-07-04,1999-06-20,9999-01-01
419534,d005,Development,Senior Engineer,1954-09-20,Odoardo,Demizu,1987-04-05,2000-01-14,9999-01-01
419543,d001,Marketing,Senior Staff,1953-01-13,Abdelghani,Nitsch,1988-04-11,1995-03-27,9999-01-01
419568,d002,Finance,Senior Staff,1954-04-30,Becky,Koprowski,1988-03-08,1988-03-08,9999-01-01
419578,d007,Sales,Senior Staff,1954-07-15,Elgin,Ullian,1987-12-22,1995-12-22,9999-01-01
419581,d009,Customer Service,Senior Staff,1954-07-18,Kotesh,Benaini,1986-01-19,1995-01-19,9999-01-01
419585,d007,Sales,Senior Staff,1953-11-10,Ramachenga,Pezzoli,1985-03-14,1991-03-14,9999-01-01
419593,d005,Development,Senior Engineer,1953-03-27,Xiaoqiang,Reeken,1987-02-20,1995-03-21,9999-01-01
419605,d005,Development,Technique Leader,1954-09-15,Jiakeng,Matzat,1985-05-20,1991-04-29,9999-01-01
419606,d006,Quality Management,Engineer,1955-08-27,Divine,Schauser,1986-02-03,1999-10-04,9999-01-01
419621,d005,Development,Technique Leader,1955-09-25,Mong,Marsiglia,1985-09-23,1999-09-02,9999-01-01
419622,d003,Human Resources,Senior Staff,1955-08-09,Mabo,Murillo,1988-03-17,1995-03-18,9999-01-01
419623,d004,Production,Senior Engineer,1955-02-07,Guther,Demizu,1988-12-05,1996-12-05,9999-01-01
419638,d007,Sales,Senior Staff,1953-05-12,Lein,Birsak,1985-08-30,1993-08-30,9999-01-01
419652,d008,Research,Senior Staff,1955-01-13,Pranas,Heusch,1986-04-19,1991-09-02,9999-01-01
419658,d009,Customer Service,Senior Staff,1952-04-28,Marke,Hashii,1985-07-31,1997-05-30,9999-01-01
419659,d008,Research,Senior Staff,1955-12-13,Duangkaew,Peng,1988-04-21,1996-04-21,9999-01-01
419669,d007,Sales,Senior Staff,1952-03-08,Florina,Monarch,1986-04-16,1995-04-16,9999-01-01
419670,d004,Production,Technique Leader,1953-12-04,Otilia,Kuzuoka,1988-04-11,1988-09-06,9999-01-01
419717,d005,Development,Senior Engineer,1955-07-08,Rosalie,Tsunoo,1987-11-03,1995-11-03,9999-01-01
419719,d009,Customer Service,Senior Staff,1952-02-05,Gay,Reinhart,1987-08-14,1993-03-10,9999-01-01
419723,d002,Finance,Senior Staff,1953-09-16,Oscar,Picaronny,1986-05-02,1994-10-06,9999-01-01
419726,d005,Development,Senior Engineer,1955-12-13,Rosita,Bellone,1985-12-18,1995-12-18,9999-01-01
419748,d005,Development,Senior Engineer,1953-12-21,Jixiang,Rindone,1987-04-28,1995-04-28,9999-01-01
419753,d005,Development,Senior Engineer,1954-03-01,Divine,Ebeling,1986-08-23,1993-08-23,9999-01-01
419767,d009,Customer Service,Staff,1955-02-21,Uma,Penz,1987-08-26,1995-05-27,9999-01-01
419770,d005,Development,Senior Engineer,1955-03-16,Tadahiro,Weedman,1988-04-11,1994-04-11,9999-01-01
419781,d007,Sales,Senior Staff,1953-11-02,Jordanka,Karnin,1988-12-29,1994-12-29,9999-01-01
419783,d001,Marketing,Senior Staff,1953-03-02,Kwun,Puppo,1988-08-31,1995-09-01,9999-01-01
419787,d005,Development,Senior Engineer,1953-01-31,Shahar,Bahl,1988-05-06,1993-05-06,9999-01-01
419803,d004,Production,Senior Engineer,1953-05-01,Karlis,Molenkamp,1988-02-29,1994-02-28,9999-01-01
419818,d007,Sales,Staff,1952-05-26,Sanjoy,Emiris,1988-12-10,2000-01-30,9999-01-01
419828,d004,Production,Senior Engineer,1952-09-08,Nectarios,Skogmar,1986-02-17,1998-09-12,9999-01-01
419835,d002,Finance,Senior Staff,1952-02-21,Kauko,Oppitz,1986-03-02,2000-09-16,9999-01-01
419837,d002,Finance,Senior Staff,1953-04-14,Poornachandra,Morrey,1988-10-18,1991-03-13,9999-01-01
419840,d004,Production,Senior Engineer,1955-02-17,Chiranjit,Zultner,1985-09-25,1994-09-25,9999-01-01
419844,d007,Sales,Senior Staff,1954-10-11,Yefim,Blokdijk,1988-04-27,1998-12-31,9999-01-01
419860,d004,Production,Technique Leader,1952-03-05,Behnaam,Gide,1985-07-18,1997-01-05,9999-01-01
419862,d004,Production,Senior Engineer,1955-01-31,Odinaldo,Bressoud,1986-01-04,1994-01-04,9999-01-01
419874,d004,Production,Senior Engineer,1953-07-10,Kinh,Zeleznik,1985-06-27,1985-06-27,9999-01-01
419884,d004,Production,Assistant Engineer,1953-11-16,Heejo,Dichev,1986-12-15,1999-07-25,9999-01-01
419891,d004,Production,Senior Engineer,1953-09-19,Kazuyasu,Setia,1987-01-24,1987-01-24,9999-01-01
419892,d004,Production,Senior Engineer,1952-08-11,Eric,Rubsam,1987-05-14,1999-08-02,9999-01-01
419898,d001,Marketing,Senior Staff,1955-10-07,Zhanqiu,Merkl,1986-07-21,1994-07-21,9999-01-01
419903,d001,Marketing,Staff,1955-07-20,Conor,Merro,1988-02-07,1997-08-08,9999-01-01
419907,d007,Sales,Senior Staff,1953-12-04,Tayeb,Rajaraman,1987-07-20,1996-06-02,9999-01-01
419911,d007,Sales,Senior Staff,1952-02-29,Seongbin,Hofstetter,1986-08-06,1992-08-05,9999-01-01
419912,d008,Research,Senior Engineer,1952-06-19,Jeanne,Kolvik,1985-04-20,1990-04-20,9999-01-01
419931,d006,Quality Management,Senior Engineer,1955-11-30,Yishay,Koblick,1985-12-31,1991-12-31,9999-01-01
419954,d005,Development,Senior Engineer,1952-07-08,Yakkov,Katalagarianos,1988-04-18,1997-01-04,9999-01-01
419960,d005,Development,Senior Engineer,1955-01-10,Chikako,Heping,1985-07-17,1997-02-16,9999-01-01
419962,d004,Production,Senior Engineer,1952-05-08,Fei,Gubsky,1985-08-17,1997-01-28,9999-01-01
419968,d001,Marketing,Senior Staff,1954-05-10,Margareta,Strehl,1988-11-30,2000-12-29,9999-01-01
419986,d005,Development,Senior Engineer,1955-05-19,Cristinel,Belinskaya,1988-11-24,1988-11-24,9999-01-01
419992,d007,Sales,Senior Staff,1955-12-19,Mototsugu,Kenevan,1987-10-08,1999-07-06,9999-01-01
420004,d004,Production,Engineer,1955-02-11,Uriel,Benaini,1985-08-08,1995-10-04,9999-01-01
420013,d007,Sales,Senior Staff,1955-02-05,Pranav,Syang,1987-12-21,1992-12-20,9999-01-01
420030,d001,Marketing,Senior Staff,1955-07-21,Arun,Vidal,1986-03-20,2001-12-09,9999-01-01
420032,d005,Development,Engineer,1954-01-15,Frederique,Godskesen,1987-03-27,1999-02-01,9999-01-01
420034,d007,Sales,Senior Staff,1953-10-26,Pascal,Beilner,1986-08-04,1995-02-23,9999-01-01
420040,d004,Production,Engineer,1954-03-05,Minghong,Ghelli,1986-04-24,1995-04-24,9999-01-01
420045,d004,Production,Senior Engineer,1952-05-21,Baziley,Tasistro,1986-06-20,1993-06-20,9999-01-01
420048,d002,Finance,Senior Staff,1955-10-21,Khue,Kalafatis,1986-04-15,1994-11-25,9999-01-01
420053,d005,Development,Engineer,1953-02-16,Kaijung,Chimia,1986-12-11,1994-10-04,9999-01-01
420054,d004,Production,Senior Engineer,1955-03-26,Arif,Iivonen,1986-03-18,1994-03-11,9999-01-01
420066,d004,Production,Senior Staff,1954-03-06,Chinho,Jumpertz,1986-02-01,1986-02-01,9999-01-01
420073,d005,Development,Senior Engineer,1955-06-27,Spyrose,DeMori,1988-08-16,1999-10-24,9999-01-01
420074,d004,Production,Senior Engineer,1952-05-30,Kerryn,Gire,1985-03-17,2000-11-15,9999-01-01
420092,d008,Research,Senior Engineer,1954-04-17,Prodip,Impagliazzo,1988-08-26,1995-08-27,9999-01-01
420114,d008,Research,Senior Staff,1953-03-21,Sarita,Heydon,1987-10-30,1987-10-30,9999-01-01
420125,d008,Research,Staff,1954-05-12,Yongmao,Itschner,1987-03-28,1996-11-15,9999-01-01
420129,d008,Research,Senior Staff,1954-07-31,Elvis,Vrecion,1986-07-19,1991-07-19,9999-01-01
420160,d006,Quality Management,Senior Engineer,1952-10-23,Berhard,Ruther,1988-07-28,1996-07-28,9999-01-01
420180,d002,Finance,Senior Staff,1953-09-20,Van,Feinberg,1986-12-24,1993-12-24,9999-01-01
420192,d005,Development,Senior Engineer,1953-09-13,Tadahiro,Cooke,1986-08-26,1995-08-26,9999-01-01
420213,d004,Production,Senior Engineer,1954-05-05,Jungsoon,Compeau,1986-10-17,1991-10-17,9999-01-01
420216,d006,Quality Management,Engineer,1952-10-14,Arumugam,Kalefeld,1988-03-20,1998-06-24,9999-01-01
420217,d008,Research,Senior Staff,1953-09-03,Maren,Streit,1988-11-23,2001-08-06,9999-01-01
420232,d007,Sales,Senior Staff,1952-04-18,Claudi,Heystek,1987-06-01,1992-05-31,9999-01-01
420242,d005,Development,Senior Engineer,1954-09-07,Nalini,Hanratty,1986-12-04,1995-12-04,9999-01-01
420243,d009,Customer Service,Senior Staff,1953-06-22,Chenyi,Lunt,1987-01-18,2001-04-05,9999-01-01
420256,d003,Human Resources,Senior Staff,1954-08-21,Wilmer,Maraist,1988-10-20,1995-10-21,9999-01-01
420314,d005,Development,Senior Staff,1952-05-24,Oguz,Demke,1987-10-07,1994-10-07,9999-01-01
420315,d005,Development,Senior Engineer,1953-11-24,Ziyad,Zallocco,1988-07-30,1996-03-18,9999-01-01
420337,d009,Customer Service,Senior Staff,1953-07-07,Abdulah,Ranum,1985-06-10,1992-06-10,9999-01-01
420341,d008,Research,Senior Staff,1953-12-26,Dekang,Dalton,1985-07-30,1991-07-30,9999-01-01
420346,d003,Human Resources,Staff,1954-06-18,Chikako,Gihr,1988-09-26,1999-01-17,9999-01-01
420352,d007,Sales,Staff,1954-04-05,Matk,Krohn,1986-07-22,1995-12-10,9999-01-01
420358,d007,Sales,Senior Staff,1953-02-04,Huei,Ressouche,1986-05-07,1993-05-07,9999-01-01
420362,d001,Marketing,Senior Staff,1952-05-03,Uinam,Cooley,1987-08-15,1993-08-14,9999-01-01
420363,d007,Sales,Senior Staff,1953-05-12,Seongbae,Garrabrants,1988-06-20,1995-10-29,9999-01-01
420369,d004,Production,Senior Engineer,1955-02-27,Hisao,Prampolini,1987-03-18,1987-03-18,9999-01-01
420371,d004,Production,Senior Engineer,1953-02-16,Muneo,Deverell,1987-07-18,2000-10-03,9999-01-01
420381,d003,Human Resources,Staff,1953-09-01,Kitty,Szmurlo,1985-10-30,1999-04-12,9999-01-01
420382,d008,Research,Senior Staff,1955-11-19,Wanqing,Lieberherr,1988-04-04,1990-04-22,9999-01-01
420383,d004,Production,Senior Engineer,1953-10-02,Shushma,Chelton,1988-07-29,1997-03-15,9999-01-01
420390,d001,Marketing,Senior Staff,1952-12-25,Mostafa,Pillow,1985-11-15,1991-11-15,9999-01-01
420394,d007,Sales,Senior Staff,1955-10-28,Khun,Worfolk,1986-06-04,1986-06-04,9999-01-01
420402,d002,Finance,Senior Staff,1953-04-06,Arve,Rosca,1987-06-02,1992-06-01,9999-01-01
420404,d009,Customer Service,Senior Staff,1954-05-02,Oksana,Lovengreen,1988-01-09,2000-08-15,9999-01-01
420420,d004,Production,Senior Engineer,1954-07-25,Mayuko,Bressoud,1987-11-13,2000-09-07,9999-01-01
420423,d005,Development,Engineer,1953-02-02,Niclas,Guerreiro,1987-02-21,1999-08-10,9999-01-01
